Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1979,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,67.8300188194732
Sri Lanka,LKA,1978,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,68.6636973177023
Sri Lanka,LKA,1977,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,60.8231138801746
Sri Lanka,LKA,1976,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,63.7836445877558
Sri Lanka,LKA,1975,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,60.7771380088523
Sri Lanka,LKA,1974,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,51.5326721889665
Sri Lanka,LKA,1973,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,42.8509538216787
Sri Lanka,LKA,1972,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,42.7630753419337
Sri Lanka,LKA,1971,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,50.1628555932943
Sri Lanka,LKA,1970,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,54.5014349046997
Sri Lanka,LKA,1969,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,54.9102993447018
Sri Lanka,LKA,1968,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,52.4527267744588
Sri Lanka,LKA,1967,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,53.7670280789547
Sri Lanka,LKA,1966,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,47.8046489786335
Sri Lanka,LKA,1965,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,52.6161845953851
Sri Lanka,LKA,1964,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,48.2641417819859
Sri Lanka,LKA,1963,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,51.9898926089703
Sri Lanka,LKA,1962,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,55.8755760368664
Sri Lanka,LKA,1961,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,53.2034998588767
Sri Lanka,LKA,1960,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,53.8160469667319
Sri Lanka,LKA,2020,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,37.915729557534
Sri Lanka,LKA,2019,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,35.2059054920117
Sri Lanka,LKA,2018,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,32.2384696368818
Sri Lanka,LKA,2017,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,33.1408179077241
Sri Lanka,LKA,2016,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,36.4790075304752
Sri Lanka,LKA,2015,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,15.7372955980427
Sri Lanka,LKA,2014,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,31.5792308847544
Sri Lanka,LKA,2013,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,29.1197705909706
Sri Lanka,LKA,2012,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,23.501238314677
Sri Lanka,LKA,2011,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.7583088536909
Sri Lanka,LKA,2010,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.9286660769775
Sri Lanka,LKA,2009,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.258090414167
Sri Lanka,LKA,2008,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.7183271985556
Sri Lanka,LKA,2007,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.9343760907675
Sri Lanka,LKA,2006,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,25.6806801696491
Sri Lanka,LKA,2005,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,24.886322847817
Sri Lanka,LKA,2004,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.2125559514713
Sri Lanka,LKA,2003,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,19.4307074833404
Sri Lanka,LKA,2002,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.6008047725442
Sri Lanka,LKA,2001,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,18.3432159814685
Sri Lanka,LKA,2000,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,16.8091533837898
Sri Lanka,LKA,1999,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,14.0293278261699
Sri Lanka,LKA,1998,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.2039349454582
Sri Lanka,LKA,1997,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,19.9734948882999
Sri Lanka,LKA,1996,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20
Sri Lanka,LKA,1995,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.6650301272037
Sri Lanka,LKA,1994,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.1323251417769
Sri Lanka,LKA,1993,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.9320072323764
Sri Lanka,LKA,1992,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.8874971204791
Sri Lanka,LKA,1991,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.3485703933133
Sri Lanka,LKA,1990,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,29.0935712001999
Sri Lanka,LKA,1989,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,26.1101941246588
Sri Lanka,LKA,1988,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,23.0460963353901
Sri Lanka,LKA,1987,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.0453519370617
Sri Lanka,LKA,1986,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,19.4748168680876
Sri Lanka,LKA,1985,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,21.2368708374277
Sri Lanka,LKA,1984,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,13.3036336426479
Sri Lanka,LKA,1983,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.7358098979009
Sri Lanka,LKA,1982,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,23.4841148945458
Sri Lanka,LKA,1981,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,16.7977158401928
Sri Lanka,LKA,1980,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,25.2371262691838
Sri Lanka,LKA,1979,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,17.0156470082421
Sri Lanka,LKA,1978,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,16.4523612913373
Sri Lanka,LKA,1977,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,24.2535594410197
Sri Lanka,LKA,1976,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.0203173750131
Sri Lanka,LKA,1975,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,27.4491298680203
Sri Lanka,LKA,1974,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,26.0201860337152
Sri Lanka,LKA,1973,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,7.78421708024981
Sri Lanka,LKA,1972,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,4.64695232347616
Sri Lanka,LKA,1971,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,15.5602080915748
Sri Lanka,LKA,1970,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.9020356103231
Sri Lanka,LKA,1969,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,16.6841817646812
Sri Lanka,LKA,1968,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,23.1296245546725
Sri Lanka,LKA,1967,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,22.574367528496
Sri Lanka,LKA,1966,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,26.3442122563982
Sri Lanka,LKA,1965,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,18.6545336366591
Sri Lanka,LKA,1964,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,25.2974022821073
Sri Lanka,LKA,1963,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,23.5944409349337
Sri Lanka,LKA,1962,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,21.0253456221198
Sri Lanka,LKA,1961,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,19.8419418571832
Sri Lanka,LKA,1960,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,20.0587084148728
Sri Lanka,LKA,2020,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,32.7031090541859
Sri Lanka,LKA,2019,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,30.9720817141863
Sri Lanka,LKA,2018,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,28.7195074864963
Sri Lanka,LKA,2017,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,28.3980653138322
Sri Lanka,LKA,2016,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,32.0423644647147
Sri Lanka,LKA,2015,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,11.6064814430997
Sri Lanka,LKA,2014,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,28.3682324102353
Sri Lanka,LKA,2013,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,25.8774355627055
Sri Lanka,LKA,2012,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,16.2299314163954
Sri Lanka,LKA,2011,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.07571167866
Sri Lanka,LKA,2010,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,9.59194458366605
Sri Lanka,LKA,2009,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,9.48731768214511
Sri Lanka,LKA,2008,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,8.34606021128691
Sri Lanka,LKA,2007,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,8.85916290930069
Sri Lanka,LKA,2006,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,16.7567838271079
Sri Lanka,LKA,2005,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,16.6367862453691
Sri Lanka,LKA,2004,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.487362475707
Sri Lanka,LKA,2003,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.3011614218391
Sri Lanka,LKA,2002,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.152273857114
Sri Lanka,LKA,2001,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.1967380851462
Sri Lanka,LKA,2000,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.6642301097116
Sri Lanka,LKA,1999,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,10.454525676875
Sri Lanka,LKA,1998,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.2535281587104
Sri Lanka,LKA,1997,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.0976902688376
Sri Lanka,LKA,1996,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.7637130801688
Sri Lanka,LKA,1995,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.2782860968534
Sri Lanka,LKA,1994,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.1143667296786
Sri Lanka,LKA,1993,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.2839059666679
Sri Lanka,LKA,1992,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.2228173231974
Sri Lanka,LKA,1991,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,12.5712435766472
Sri Lanka,LKA,1990,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.1999978122487
Sri Lanka,LKA,1989,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.7654713770167
Sri Lanka,LKA,1988,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,10.5964347115527
Sri Lanka,LKA,1987,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,9.34028152630714
Sri Lanka,LKA,1986,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,10.4575277724786
Sri Lanka,LKA,1985,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,7.59411507806529
Sri Lanka,LKA,1984,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,6.09687112927818
Sri Lanka,LKA,1983,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,8.96460657724291
Sri Lanka,LKA,1982,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,9.22668781184104
Sri Lanka,LKA,1981,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,6.69053958605113
Sri Lanka,LKA,1980,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,5.74357730646642
Sri Lanka,LKA,1979,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,7.3768608125016
Sri Lanka,LKA,1978,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,7.63688071697981
Sri Lanka,LKA,1977,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.1454082192296
Sri Lanka,LKA,1976,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,10.5707077492648
Sri Lanka,LKA,1975,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,21.9924632863777
Sri Lanka,LKA,1974,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.4234146078586
Sri Lanka,LKA,1973,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,7.78421708024981
Sri Lanka,LKA,1972,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,4.64695232347616
Sri Lanka,LKA,1971,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.4121897790315
Sri Lanka,LKA,1970,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,18.3066067332517
Sri Lanka,LKA,1969,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,13.9160956744714
Sri Lanka,LKA,1968,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,18.5256234584818
Sri Lanka,LKA,1967,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,18.7656380316931
Sri Lanka,LKA,1966,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,23.8788447992487
Sri Lanka,LKA,1965,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,15.2746181345466
Sri Lanka,LKA,1964,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,22.4569070162661
Sri Lanka,LKA,1963,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,16.6140240050537
Sri Lanka,LKA,1962,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,15.3801843317972
Sri Lanka,LKA,1961,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.7332768839966
Sri Lanka,LKA,1960,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,14.3835616438356
Sri Lanka,LKA,2020,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.85222874976399
Sri Lanka,LKA,2019,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.18312330219913
Sri Lanka,LKA,2018,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.65881816262775
Sri Lanka,LKA,2017,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.00496987794585
Sri Lanka,LKA,2016,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.9079505098491
Sri Lanka,LKA,2015,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,2.2812461869158
Sri Lanka,LKA,2014,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.82229068688236
Sri Lanka,LKA,2013,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.6233391931944
Sri Lanka,LKA,2012,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.71454418177632
Sri Lanka,LKA,2011,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.99941332004197
Sri Lanka,LKA,2010,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.620357994354382
Sri Lanka,LKA,2009,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.674225987240034
Sri Lanka,LKA,2008,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.20401657002848
Sri Lanka,LKA,2007,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.78281024756994
Sri Lanka,LKA,2006,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.542655044951675
Sri Lanka,LKA,2005,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.607770368884301
Sri Lanka,LKA,2004,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.290299751939756
Sri Lanka,LKA,2003,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.491301670482868
Sri Lanka,LKA,2002,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.321797871805756
Sri Lanka,LKA,2001,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.250904137126455
Sri Lanka,LKA,2000,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.187382355430153
Sri Lanka,LKA,1999,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.320724564252143
Sri Lanka,LKA,1998,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.384133346411076
Sri Lanka,LKA,1997,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.492237788716395
Sri Lanka,LKA,1996,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.07594936708861
Sri Lanka,LKA,1995,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.736442758312877
Sri Lanka,LKA,1994,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.11058601134216
Sri Lanka,LKA,1993,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.527512270780294
Sri Lanka,LKA,1992,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.910677263303386
Sri Lanka,LKA,1991,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.804702984216462
Sri Lanka,LKA,1990,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.738808449638086
Sri Lanka,LKA,1989,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.491893962612415
Sri Lanka,LKA,1988,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.674996553523584
Sri Lanka,LKA,1987,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.676923615589084
Sri Lanka,LKA,1986,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.227558585539999
Sri Lanka,LKA,1985,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.689594933944754
Sri Lanka,LKA,1984,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,1.0164793187638
Sri Lanka,LKA,1983,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.370286796762916
Sri Lanka,LKA,1982,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.590083462153841
Sri Lanka,LKA,1981,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.13402279332048
Sri Lanka,LKA,1980,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,0.0893197795990074
